"id","y_2011","y_2013","y_2015","y_2016","y_2017","y_2018","y_2021","y_2022"
233,6.6173,6.6173,6.6173,6.6172,6.6172,6.6172,6.6172,6.6172
234,12.9418,12.9418,12.9418,12.9468,12.9468,12.9468,12.9468,12.9468
235,4.9156,4.9156,4.9156,4.9155,4.9155,4.9155,4.9155,4.9155
236,7.1871,7.1871,7.1871,7.187,7.187,7.187,7.187,7.187
237,9.5585,9.5585,9.5585,9.5583,9.5583,9.5583,9.5583,9.5583
238,5.5013,5.5013,5.5013,5.4986,5.4986,5.4986,5.4986,5.4986
240,3.9216,3.9216,3.9216,3.9353,3.9353,3.9353,3.9353,3.9353
241,5.6897,5.6897,5.6897,5.6896,5.6896,5.6896,5.6896,5.6896
242,2.7935,2.7935,2.7935,2.7935,2.7935,2.7935,2.7935,2.7935
243,5.4341,5.4341,5.4341,5.434,5.434,5.434,5.434,5.434
244,6.9382,6.9382,6.9382,6.9381,6.9381,6.9381,6.9381,6.9381
245,1.759,1.759,1.759,1.759,1.759,1.759,1.759,1.759
246,2.846,2.846,2.846,2.8459,2.8459,2.8459,2.8459,2.8459
247,1.3076,1.3076,1.3076,1.3076,1.3076,1.3076,1.3076,1.3076
248,1.6167,1.6167,1.6167,1.6167,1.6167,1.6167,1.6167,1.6167
249,1.2821,1.2821,1.2821,1.2821,1.2821,1.2821,1.2821,1.2821
250,3.2486,3.2486,3.2486,3.2486,3.2486,3.2486,3.2486,3.2486
251,2.9989,2.9989,2.9989,2.9988,2.9988,2.9988,2.9988,2.9988
252,2.4557,2.4557,2.4557,2.4557,2.4557,2.4557,2.4557,2.4557
253,6.4673,6.4673,6.4673,6.4337,6.4337,6.4337,6.4337,6.4337
254,14.1502,14.1502,14.1502,14.1499,14.1499,14.1499,14.1499,14.1499
255,4.7424,4.7424,4.7424,4.7423,4.7423,4.7423,4.7423,4.7423
256,40.968,40.968,40.968,40.9812,40.9812,40.9812,40.9812,40.9812
257,11.9591,11.9591,11.9591,11.9122,11.9122,11.9122,11.9122,11.9122
258,8.2673,8.2673,8.2673,8.2671,8.2671,8.2671,8.2671,8.2671
259,4.1063,4.1063,4.1063,4.1062,4.1062,4.1062,4.1062,4.1062
260,14.0544,14.0544,14.0544,14.0541,14.0541,14.0541,14.0541,14.0541
261,5.4267,5.4267,5.4267,5.4266,5.4266,5.4266,5.4266,5.4266
262,10.1215,10.1215,10.1215,10.1213,10.1213,10.1213,10.1213,10.1213
263,6.3125,6.3125,6.3125,6.3124,6.3124,6.3124,6.3124,6.3124
264,3.2535,3.2535,3.2535,3.2535,3.2535,3.2535,3.2535,3.2535
265,2.7588,2.7588,2.7588,2.7664,2.7664,2.7664,2.7664,2.7664
266,18.7126,18.7126,18.7126,18.7123,18.7123,18.7123,18.7123,18.7123
267,19.8872,19.8872,19.8872,19.8869,19.8869,19.8869,19.8869,19.8869
268,2.5672,2.5672,2.5672,2.5672,2.5672,2.5672,2.5672,2.5672
269,4.5717,4.5717,4.5717,4.5716,4.5716,4.5716,4.5716,4.5716
270,0.8994,0.8994,0.8994,0.8994,0.8994,0.8994,0.8994,0.8994
271,1.6926,1.6926,1.6926,1.6925,1.6925,1.6925,1.6925,1.6925
272,5.2734,5.2734,5.2734,5.2733,5.2733,5.2733,5.2733,5.2733
273,6.0497,6.0497,6.0497,6.0496,6.0496,6.0496,6.0496,6.0496
274,1.2065,1.2065,1.2065,1.2064,1.2064,1.2064,1.2064,1.2064
275,3.9073,3.9073,3.9073,3.9072,3.9072,3.9072,3.9072,3.9072
276,4.1023,4.1023,4.1023,4.1046,4.1046,4.1046,4.1046,4.1046
277,9.2098,9.2098,9.2098,9.1945,9.1945,9.1945,9.1945,9.1945
278,1.7326,1.7326,1.7326,1.7325,1.7325,1.7325,1.7325,1.7325
279,1.1805,1.1805,1.1805,1.1805,1.1805,1.1805,1.1805,1.1805
280,9.1577,9.1577,9.1577,9.1575,9.1575,9.1575,9.1575,9.1575
281,1.8712,1.8712,1.8712,1.8712,1.8712,1.8712,1.8712,1.8712
282,3.4849,3.4849,3.4849,3.4861,3.4861,3.4861,3.4861,3.4861
283,4.3535,4.3535,4.3535,4.3535,4.3535,4.3535,4.3535,4.3535
284,9.5184,9.5184,9.5184,9.5182,9.5182,9.5182,9.5182,9.5182
285,27.6137,27.6137,27.6137,27.6502,27.6502,27.6502,27.6502,27.6502
286,16.4037,16.4037,16.4037,16.4035,16.4035,16.4035,16.4035,16.4035
287,15.3987,15.3987,15.3987,15.3984,15.3984,15.3984,15.3984,15.3984
288,5.7535,5.7535,5.7535,5.7534,5.7534,5.7534,5.7534,5.7534
289,12.5674,12.5674,12.5674,12.5879,12.5879,12.5879,12.5879,12.5879
290,8.4247,8.4247,8.4247,8.4263,8.4263,8.4263,8.4263,8.4263
291,1.4658,1.4658,1.4658,1.4658,1.4658,1.4658,1.4658,1.4658
292,3.055,3.055,3.055,3.0549,3.0549,3.0549,3.0549,3.0549
293,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998,1.0998
294,3.7246,3.7246,3.7246,3.7245,3.7245,3.7245,3.7245,3.7245
295,1.061,1.061,1.061,1.061,1.061,1.061,1.061,1.061
296,7.4087,7.4087,7.4087,7.4085,7.4085,7.4085,7.4085,7.4085
297,1.0406,1.0406,1.0406,1.0406,1.0406,1.0406,1.0406,1.0406
298,2.5276,2.5276,2.5276,2.5275,2.5275,2.5275,2.5275,2.5275
299,4.7937,4.7937,4.7937,4.7936,4.7936,4.7936,4.7936,4.7936
300,4.6941,4.6941,4.6941,4.6944,4.6944,4.6944,4.6944,4.6944
301,5.3091,5.3091,5.3091,5.309,5.309,5.309,5.309,5.309
302,3.7235,3.7235,3.7235,3.7234,3.7234,3.7234,3.7234,3.7234
303,1.9953,1.9953,1.9953,1.9952,1.9952,1.9952,1.9952,1.9952
304,0.6648,0.6648,0.6648,0.6648,0.6648,0.6648,0.6648,0.6648
305,2.996,2.996,2.996,2.9959,2.9959,2.9959,2.9959,2.9959
306,6.8063,6.8063,6.8063,6.787,6.787,6.787,6.787,6.787
307,5.1602,5.1602,5.1602,5.1563,5.1563,5.1563,5.1563,5.1563
308,2.4078,2.4078,2.4078,2.4078,2.4078,2.4078,2.4078,2.4078
309,7.25,7.25,7.25,7.2548,7.2548,7.2548,7.2548,7.2548
310,4.0625,4.0625,4.0625,4.0624,4.0624,4.0624,4.0624,4.0624
311,3.8933,3.8933,3.8933,3.8933,3.8933,3.8933,3.8933,3.8933
312,2.0657,2.0657,2.0657,2.0657,2.0657,2.0657,2.0657,2.0657
313,6.4745,6.4745,6.4745,6.4744,6.4744,6.4744,6.4744,6.4744
314,3.1919,3.1919,3.1919,3.1918,3.1918,3.1918,3.1918,3.1918
315,2.4052,2.4052,2.4052,2.4052,2.4052,2.4052,2.4052,2.4052
316,4.3159,4.3159,4.3159,4.3159,4.3159,4.3159,4.3159,4.3159
317,1.695,1.695,1.695,1.695,1.695,1.695,1.695,1.695
318,3.8463,3.8463,3.8463,3.8462,3.8462,3.8462,3.8462,3.8462
319,7.1881,7.1881,7.1881,7.1773,7.1773,7.1773,7.1773,7.1773
320,2.639,2.639,2.639,2.639,2.639,2.639,2.639,2.639
321,2.172,2.172,2.172,2.172,2.172,2.172,2.172,2.172
322,1.9937,1.9937,1.9937,1.9937,1.9937,1.9937,1.9937,1.9937
323,5.639,5.639,5.639,5.6389,5.6389,5.6389,5.6389,5.6389
324,13.672,13.672,13.672,13.6719,13.6719,13.6719,13.6719,13.6719
325,5.9925,5.9925,5.9925,5.9923,5.9923,5.9923,5.9923,5.9923
326,1.5197,1.5197,1.5197,1.5197,1.5197,1.5197,1.5197,1.5197
327,2.2993,2.2993,2.2993,2.2993,2.2993,2.2993,2.2993,2.2993
328,7.2819,7.2819,7.2819,7.2701,7.2701,7.2701,7.2701,7.2701
329,4.7049,4.7049,4.7049,4.7049,4.7049,4.7049,4.7049,4.7049
330,6.195,6.195,6.195,6.4126,6.4126,6.4126,6.4126,6.4126
331,13.0327,13.0327,13.0327,13.0584,13.0584,13.0584,13.0584,13.0584
332,5.9587,5.9587,5.9587,5.9586,5.9586,5.9586,5.9586,5.9586
333,6.1926,6.1926,6.1926,6.1925,6.1925,6.1925,6.1925,6.1925
334,3.9868,3.9868,3.9868,3.9867,3.9867,3.9867,3.9867,3.9867
335,8.5909,8.5909,8.5909,8.5908,8.5908,8.5908,8.5908,8.5908
336,15.1246,15.1246,15.1246,15.1215,15.1215,15.1215,15.1215,15.1215
337,7.155,7.155,7.155,7.1017,7.1017,7.1017,7.1017,7.1017
338,1.5293,1.5293,1.5293,1.5292,1.5292,1.5292,1.5292,1.5292
339,2.5382,2.5382,2.5382,2.5381,2.5381,2.5381,2.5381,2.5381
343,2.5972,2.5972,2.5972,2.5971,2.5971,2.5971,2.5971,2.5971
344,2.6216,2.6216,2.6216,2.6215,2.6215,2.6215,2.6215,2.6215
345,6.6808,6.6808,6.6808,6.5549,6.5549,6.5549,6.5549,6.5549
346,7.297,7.297,7.297,7.2968,7.2968,7.2968,7.2968,7.2968
347,1.3986,1.3986,1.3986,1.3986,1.3986,1.3986,1.3986,1.3986
348,15.9142,15.9142,15.9142,15.9139,15.9139,15.9139,15.9139,15.9139
349,2.9738,2.9738,2.9738,2.9737,2.9737,2.9737,2.9737,2.9737
350,3.117,3.117,3.117,3.1169,3.1169,3.1169,3.1169,3.1169
351,2.0226,2.0226,2.0226,2.0225,2.0225,2.0225,2.0225,2.0225
352,2.5358,2.5358,2.5358,2.5355,2.5355,2.5355,2.5355,2.5355
353,6.8606,6.8606,6.8606,6.8605,6.8605,6.8605,6.8605,6.8605
354,2.5608,2.5608,2.5608,2.5607,2.5607,2.5607,2.5607,2.5607
355,6.3417,6.3417,6.3417,6.375,6.375,6.375,6.375,6.375
356,9.773,9.773,9.773,9.7592,9.7592,9.7592,9.7592,9.7592
357,3.4574,3.4574,3.4574,3.4573,3.4573,3.4573,3.4573,3.4573
358,8.2337,8.2337,8.2337,8.2336,8.2336,8.2336,8.2336,8.2336
359,4.1552,4.1552,4.1552,4.1551,4.1551,4.1551,4.1551,4.1551
360,14.1909,14.1909,14.1909,14.1872,14.1872,14.1872,14.1872,14.1872
361,4.9557,4.9557,4.9557,4.9556,4.9556,4.9556,4.9556,4.9556
362,8.138,8.138,8.138,8.1379,8.1379,8.1379,8.1379,8.1379
363,13.6097,13.6097,13.6097,13.6094,13.6094,13.6094,13.6094,13.6094
364,4.8346,4.8346,4.8346,4.8345,4.8345,4.8345,4.8345,4.8345
365,2.686,2.686,2.686,2.6964,2.6964,2.6964,2.6964,2.6964
366,3.4845,3.4845,3.4845,3.4802,3.4802,3.4802,3.4802,3.4802
367,7.3135,7.3135,7.3135,7.3133,7.3133,7.3133,7.3133,7.3133
368,11.1111,11.1111,11.1111,11.1105,11.1105,11.1105,11.1105,11.1105
369,3.2899,3.2899,3.2899,3.2898,3.2898,3.2898,3.2898,3.2898
370,4.7155,4.7155,4.7155,4.7154,4.7154,4.7154,4.7154,4.7154
371,13.9512,13.9512,13.9512,13.9509,13.9509,13.9509,13.9509,13.9509
372,19.6692,19.6692,19.6692,19.5564,19.5564,19.5564,19.5564,19.5564
373,8.5465,8.5465,8.5465,8.5463,8.5463,8.5463,8.5463,8.5463
374,4.1663,4.1663,4.1663,4.1663,4.1663,4.1663,4.1663,4.1663
375,9.9021,9.9021,9.9021,9.9019,9.9019,9.9019,9.9019,9.9019
376,11.5109,11.5109,11.5109,11.5132,11.5132,11.5132,11.5132,11.5132
377,10.8088,10.8088,10.8088,10.8086,10.8086,10.8086,10.8086,10.8086
378,9.1378,9.1378,9.1378,9.1376,9.1376,9.1376,9.1376,9.1376
379,10.7446,10.7446,10.7446,10.7444,10.7444,10.7444,10.7444,10.7444
380,18.8121,18.8121,18.8121,18.8172,18.8172,18.8172,18.8172,18.8172
381,4.9268,4.9268,4.9268,4.9234,4.9234,4.9234,4.9234,4.9234
382,4.3443,4.3443,4.3443,4.3442,4.3442,4.3442,4.3442,4.3442
383,6.1769,6.1769,6.1769,6.1768,6.1768,6.1768,6.1768,6.1768
385,7.9249,7.9249,7.9249,7.9247,7.9247,7.9247,7.9247,7.9247
386,2.7781,2.7781,2.7781,2.7781,2.7781,2.7781,2.7781,2.7781
387,17.8831,17.8831,17.8831,17.8048,17.8048,17.8048,17.8048,17.8048
388,3.9752,3.9752,3.9752,3.9752,3.9752,3.9752,3.9752,3.9752
389,10.9975,10.9975,10.9975,10.9973,10.9973,10.9973,10.9973,10.9973
390,2.6667,2.6667,2.6667,2.6666,2.6666,2.6666,2.6666,2.6666
391,5.6181,5.6181,5.6181,5.618,5.618,5.618,5.618,5.618
392,14.6681,14.6681,14.6681,14.6678,14.6678,14.6678,14.6678,14.6678
393,9.9817,9.9817,9.9817,9.9815,9.9815,9.9815,9.9815,9.9815
394,3.9257,3.9257,3.9257,3.9256,3.9256,3.9256,3.9256,3.9256
395,6.3062,6.3062,6.3062,6.306,6.306,6.306,6.306,6.306
396,44.9369,44.9369,44.9369,44.9361,44.9361,44.9361,44.9361,44.9361
397,1.5052,1.5052,1.5052,1.5051,1.5051,1.5051,1.5051,1.5051
398,2.7879,2.7879,2.7879,2.7879,2.7879,2.7879,2.7879,2.7879
399,6.5133,6.5133,6.5133,6.529,6.529,6.529,6.529,6.529
400,6.6299,6.6299,6.6299,6.6298,6.6298,6.6298,6.6298,6.6298
401,9.0132,9.0132,9.0132,9.013,9.013,9.013,9.013,9.013
402,9.8285,9.8285,9.8285,9.8283,9.8283,9.8283,9.8283,9.8283
403,17.8925,17.8925,17.8925,17.8922,17.8922,17.8922,17.8922,17.8922
404,4.0847,4.0847,4.0847,4.0846,4.0846,4.0846,4.0846,4.0846
405,5.7307,5.7307,5.7307,5.7303,5.7303,5.7303,5.7303,5.7303
406,13.7869,13.7869,13.7869,13.7835,13.7835,13.7835,13.7835,13.7835
407,14.9497,14.9497,14.9497,14.9494,14.9494,14.9494,14.9494,14.9494
408,11.1117,11.1117,11.1117,11.1127,11.1127,11.1127,11.1127,11.1127
409,9.9391,9.9391,9.9391,9.1933,9.1933,9.1933,9.1933,9.1933
410,2.6295,2.6295,2.6295,2.4573,2.4573,2.4573,2.4573,2.4573
411,5.2246,5.2246,5.2246,5.2261,5.2261,5.2261,5.2261,5.2261
412,20.1753,20.1753,20.1753,20.175,20.175,20.175,20.175,20.175
413,11.8259,11.8259,11.8259,11.8257,11.8257,11.8257,11.8257,11.8257
416,2.1184,2.1184,2.1184,2.1184,2.1184,2.1184,2.1184,2.1184
417,6.8444,6.8444,6.8444,6.8443,6.8443,6.8443,6.8443,6.8443
418,8.459,8.459,8.459,8.4855,8.4855,8.4855,8.4855,8.4855
419,5.6595,5.6595,5.6595,5.6327,5.6327,5.6327,5.6327,5.6327
420,12.9934,12.9934,12.9934,12.9931,12.9931,12.9931,12.9931,12.9931
421,7.2379,7.2379,7.2379,7.2378,7.2378,7.2378,7.2378,7.2378
422,31.5378,31.5378,31.5378,31.5377,31.5377,31.5377,31.5377,31.5377
423,29.1132,29.1132,29.1132,29.1088,29.1088,29.1088,29.1088,29.1088
424,11.1391,11.1391,11.1391,10.8364,10.8364,10.8364,10.8364,10.8364
425,15.9181,15.9181,15.9181,15.9177,15.9177,15.9177,15.9177,15.9177
426,4.9941,4.9941,4.9941,4.994,4.994,4.994,4.994,4.994
428,13.9756,13.9756,13.9756,13.9753,13.9753,13.9753,13.9753,13.9753
430,6.4607,6.4607,6.4607,6.4606,6.4606,6.4606,6.4606,6.4606
431,7.2143,7.2143,7.2143,7.2141,7.2141,7.2141,7.2141,7.2141
432,13.2231,13.2231,13.2231,13.2228,13.2228,13.2228,13.2228,13.2228
433,2.3849,2.3849,2.3849,2.3848,2.3848,2.3848,2.3848,2.3848
434,37.5028,37.5028,37.5028,37.5083,37.5083,37.5083,37.5083,37.5083
435,4.79,4.79,4.79,4.7918,4.7918,4.7918,4.7918,4.7918
436,4.0058,4.0058,4.0058,4.0057,4.0057,4.0057,4.0057,4.0057
437,35.1408,35.1408,35.1408,35.2737,35.2737,35.2737,35.2737,35.2737
438,21.5881,21.5881,21.5881,21.588,21.588,21.588,21.588,21.588
442,4.6254,4.6254,4.6254,4.6253,4.6253,4.6253,4.6253,4.6253
443,2.7602,2.7602,2.7602,2.7601,2.7601,2.7601,2.7601,2.7601
444,3.7795,3.7795,3.7795,3.7794,3.7794,3.7794,3.7794,3.7794
445,6.7157,6.7157,6.7157,6.7155,6.7155,6.7155,6.7155,6.7155
446,6.9741,6.9741,6.9741,6.974,6.974,6.974,6.974,6.974
447,12.1668,12.1668,12.1668,12.1666,12.1666,12.1666,12.1666,12.1666
448,8.3265,8.3265,8.3265,8.3307,8.3307,8.3307,8.3307,8.3307
449,11.0756,11.0756,11.0756,10.1999,10.1999,10.1999,10.1999,10.1999
450,77.323,77.323,77.323,77.3215,77.3215,77.3215,77.3215,77.3215
451,30.2632,30.2632,30.2632,30.2626,30.2626,30.2626,30.2626,30.2626
452,11.8567,11.8567,11.8567,11.856,11.856,11.856,11.856,11.856
453,7.2246,7.2246,7.2246,7.2245,7.2245,7.2245,7.2245,7.2245
454,22.4828,22.4828,22.4828,22.4824,22.4824,22.4824,22.4824,22.4824
455,15.6703,15.6703,15.6703,15.67,15.67,15.67,15.67,15.67
456,2.7185,2.7185,2.7185,2.7184,2.7184,2.7184,2.7184,2.7184
457,2.7966,2.7966,2.7966,2.7965,2.7965,2.7965,2.7965,2.7965
458,2.7667,2.7667,2.7667,2.7667,2.7667,2.7667,2.7667,2.7667
459,10.0192,10.0192,10.0192,10.019,10.019,10.019,10.019,10.019
460,10.7576,10.7576,10.7576,10.7574,10.7574,10.7574,10.7574,10.7574
462,34.5426,34.5426,34.5426,34.542,34.542,34.542,34.542,34.542
463,5.306,5.306,5.306,5.3059,5.3059,5.3059,5.3059,5.3059
464,8.5119,8.5119,8.5119,8.5118,8.5118,8.5118,8.5118,8.5118
465,3.068,3.068,3.068,3.068,3.068,3.068,3.068,3.068
466,28.6729,28.6729,28.6729,28.6724,28.6724,28.6724,28.6724,28.6724
467,5.2343,5.2343,5.2343,5.2326,5.2326,5.2326,5.2326,5.2326
468,9.0466,9.0466,9.0466,9.2741,9.2741,9.2741,9.2741,9.2741
469,27.8305,27.8305,27.8305,27.7105,27.7105,27.7105,27.7105,27.7105
470,4.99,4.99,4.99,4.6748,4.6748,4.6748,4.6748,4.6748
471,5.6246,5.6246,5.6246,5.6245,5.6245,5.6245,5.6245,5.6245
472,4.0658,4.0658,4.0658,3.7447,3.7447,3.7447,3.7447,3.7447
473,4.859,4.859,4.859,4.9602,4.9602,4.9602,4.9602,4.9602
474,5.0179,5.0179,5.0179,4.8111,4.8111,4.8111,4.8111,4.8111
475,9.4638,9.4638,9.4638,9.4636,9.4636,9.4636,9.4636,9.4636
476,13.7221,13.7221,13.7221,13.7225,13.7225,13.7225,13.7225,13.7225
