id,y_2012,y_2014,y_2016,y_2019
319,0.68,0.83,0.76,0.83
320,0.46,0.4,0.43,0.47
321,0.36,0.41,0.36,0.46
322,0.28,0.23,0.28,0.3
323,0.68,0.78,0.83,0.79
324,0.23,0.32,0.27,0.23
325,0.6,0.68,0.8,0.78
326,0.34,0.34,0.24,0.25
327,0.66,0.64,0.77,0.64
328,0.2,0.19,0.19,0.18
329,0.52,0.45,0.54,0.39
330,0.65,0.5,0.67,0.54
331,0.37,0.4,0.42,0.59
332,0.64,0.65,0.78,0.43
333,0.8,0.73,0.87,0.87
334,0.58,0.53,0.68,0.65
335,0.64,0.68,0.66,0.58
336,1.14,1.2,1.31,1.27
337,0.56,0.38,0.46,0.38
338,0.57,0.47,0.42,0.3
339,0.16,0.18,0.13,0.2
343,0.53,0.53,0.46,0.59
344,0.57,0.51,0.44,0.43
345,0.19,0.19,0.14,0.26
346,0.98,1.02,0.85,0.7
347,0.18,0.2,0.19,0.25
348,0.76,0.52,0.63,0.67
349,0.52,0.57,0.45,0.32
350,0.35,0.36,0.36,0.35
351,0.33,0.37,0.36,0.38
352,0.44,0.45,0.5,0.46
353,0.72,0.75,0.61,0.76
354,0.44,0.4,0.36,0.39
355,0.89,0.97,0.96,0.83
356,0.78,0.76,0.7,0.75
357,0.72,0.66,0.6,0.62
358,0.72,0.63,0.96,0.8
359,0.58,0.67,0.75,0.9
360,1.22,1.12,1.42,1.15
361,0.31,0.38,0.43,0.58
362,0.94,1.02,0.97,1.06
363,0.85,0.77,0.71,0.56
364,0.45,0.45,0.49,0.43
365,0.35,0.42,0.42,0.32
366,0.18,0.29,0.23,0.11
367,0.99,1.14,1.07,1.03
368,0.77,0.78,0.91,0.77
369,0.32,0.44,0.35,0.31
370,1.57,1.55,1.62,1.16
371,1.67,1.93,2.09,2.09
372,2.95,2.72,2.42,2.52
373,0.41,0.32,0.57,0.67
374,0.87,0.83,0.78,0.73
375,0.28,0.3,0.27,0.26
376,0.93,0.82,0.94,0.9
377,1.79,1.53,1.49,1.42
378,1.56,1.61,1.83,1.64
379,0.38,0.46,0.49,0.56
380,0.89,0.84,0.92,0.91
381,0.95,0.99,1.05,1.14
382,0.54,0.85,0.88,0.66
383,1.44,1.33,1.63,1.89
385,1.62,1.69,1.65,1.67
386,0.43,0.47,0.57,0.89
387,0.66,0.83,0.88,0.76
388,0.55,0.52,0.61,0.66
389,3.13,2.4,2.89,2.6
390,0.5,0.5,0.62,0.59
391,0.56,0.71,0.78,0.57
392,1.94,1.84,1.98,1.86
393,1.87,1.59,1.6,1.87
394,0.69,0.78,0.72,0.88
395,0.35,0.23,0.29,0.27
396,0.56,0.53,0.64,0.46
397,0.34,0.34,0.31,0.32
398,0.13,0.12,0.2,0.16
399,0.53,0.57,0.52,0.5
400,0.33,0.3,0.32,0.44
401,0.38,0.32,0.33,0.48
402,0.22,0.2,0.24,0.24
403,0.17,0.23,0.25,0.25
404,0.53,0.42,0.54,0.5
405,1.06,0.91,0.89,0.74
406,0.21,0.27,0.39,0.5
407,0.19,0.31,0.33,0.27
408,0.44,0.47,0.42,0.49
409,0.39,0.29,0.29,0.29
410,0.2,0.19,0.12,0.08
411,0.67,0.49,0.47,0.5
412,0.08,0.08,0.06,0.1
413,0.58,0.81,0.65,0.65
416,0.33,0.43,0.47,0.35
417,0.47,0.42,0.64,0.6
418,0.68,0.71,0.5,0.66
419,0.57,0.67,0.59,0.79
420,0.63,0.62,0.61,0.53
421,0.7,0.9,0.77,0.75
422,0.67,0.72,0.76,0.94
423,0.4,0.26,0.41,0.69
424,0.27,0.16,0.2,0.14
425,0.14,0.15,0.2,0.22
426,0.38,0.23,0.35,0.36
428,0.34,0.43,0.4,0.28
430,0.86,1.1,1.11,1.37
431,0.44,0.38,0.4,0.36
432,0.41,0.54,0.56,0.53
433,0.08,0.18,0.19,0.22
434,0.51,0.72,0.65,0.76
435,0.05,0.05,0.11,0.05
436,0.34,0.29,0.41,0.4
437,0.86,0.92,1.14,1.62
438,0.21,0.33,0.41,0.61
442,0.55,0.51,0.47,0.63
443,0.35,0.38,0.32,0.39
444,0.65,0.8,0.58,0.73
445,0.74,0.64,0.83,0.7
446,0.49,0.61,0.52,0.48
447,0.95,0.83,1.02,1.35
448,0.86,0.66,0.73,0.57
449,0.3,0.18,0.22,0.14
450,0.83,0.95,0.94,0.82
451,0.63,0.61,0.7,0.7
452,0.42,0.54,0.49,0.41
453,0.48,0.54,0.4,0.35
454,0.16,0.2,0.22,0.23
455,0.21,0.15,0.26,0.31
456,,,,
457,0.09,0.09,0.18,0.19
458,0.32,0.29,0.21,0.2
459,0.66,0.59,0.65,0.49
460,0.66,0.76,0.74,0.55
462,0.68,0.79,0.73,0.73
463,0.66,0.63,0.8,0.71
464,0.85,0.91,1.01,0.88
465,0.2,0.34,0.26,0.33
466,0.73,0.66,0.68,0.63
467,0.41,0.48,0.5,0.4
468,,,,
469,0.22,0.22,0.22,0.28
470,0.24,0.27,0.23,0.15
471,0.45,0.48,0.49,0.54
472,0.14,0.17,0.16,0.12
473,0.25,0.3,0.28,0.24
474,0.37,0.3,0.39,0.31
475,0.09,0.13,0.18,0.14
476,1.66,2.06,2.1,2.26
